"","age","sex","educ","province","n","logodds_estimate_lib","estimate_lib","logodds_estimate_conservative","estimate_conservative","logodds_estimate_ndp","estimate_ndp","logodds_estimate_bloc","estimate_bloc","logodds_estimate_green","estimate_green","logodds_estimate_people","estimate_people","logodds_estimate_other","estimate_other"
"954",35,"Male","Graduate Degree","British Columbia",1,-0.683356223952888,0.335512640308723,-1.14818450944416,0.240820846030907,-1.26693062274713,0.219783131598336,-17.6596994076845,2.14037557262977e-08,-1.54366169596402,0.176003602266682,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"955",35,"Male","Graduate Degree","Manitoba",2,-0.702410020440589,0.331278112030122,-0.670502259637914,0.338384385585871,-1.48979793321283,0.183952058475173,-17.644728421743,2.17266016765572e-08,-2.10421814275419,0.108687515560791,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"956",35,"Male","Graduate Degree","Newfoundland and Labrador",1,0.0318186980741298,0.507954003457513,-1.5003412021627,0.182374640228442,-1.23612049578933,0.225111991428113,-17.638370155835,2.18651852931337e-08,-2.9599013636548,0.0492706263040596,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"957",35,"Male","Graduate Degree","Ontario",8,-0.26910620504097,0.433126533538453,-1.11587424413023,0.246777370593721,-1.55436685006085,0.174456453963357,-17.7062158414406,2.04309309396016e-08,-2.1338683444372,0.105848315725462,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"958",35,"Male","Graduate Degree","Quebec",3,-0.433441841354979,0.393304751828504,-1.91332203082614,0.128608099059095,-2.03694918358445,0.115377750641609,-1.75017402637624,0.148025249564071,-2.20326718060804,0.0994574786528011,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"959",35,"Male","Graduate Degree","Saskatchewan",1,-1.50174514951866,0.182165385186049,-0.281780646144657,0.430017281104983,-1.1401370977381,0.242295190575806,-17.6424866325987,2.17753627709029e-08,-2.61330666504119,0.0682869205081209,-3.40394976654652,0.0321722525201604,-5.03285334593972,0.00647794232689847
"960",35,"Male","Highschool Diploma","Alberta",7,-1.80153037414047,0.141664875553044,0.609923159958995,0.64792327362924,-1.90887835592857,0.129106915464268,-17.389194665635,2.80523145371813e-08,-2.88488203803582,0.052905977805894,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"961",35,"Male","Highschool Diploma","British Columbia",6,-1.13614894029289,0.243028121658093,-0.746948900779208,0.32148648320414,-1.19698691976169,0.232011660348343,-17.3910976041781,2.79989834670883e-08,-1.65875168976145,0.159929638919459,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"962",35,"Male","Highschool Diploma","Manitoba",5,-1.15520273678059,0.239540065403026,-0.269266650972958,0.433087140002134,-1.41985423022739,0.194684436710231,-17.3761266182366,2.84213092719053e-08,-2.21930813655163,0.0980299619139911,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"963",35,"Male","Highschool Diploma","New Brunswick",2,-0.786517576367958,0.312916901968439,-0.879529089260893,0.29327537268464,-2.06575264946766,0.11247031490527,-17.3711119615854,2.85641903257062e-08,-1.26079242494377,0.220837510841039,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"964",35,"Male","Highschool Diploma","Newfoundland and Labrador",4,-0.420974018265873,0.396283699627707,-1.09910559349774,0.249907516751928,-1.1661767928039,0.237546742051359,-17.3697683523286,2.86025952299599e-08,-3.07499135745223,0.0441507052847204,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"965",35,"Male","Highschool Diploma","Nova Scotia",3,-0.53266707636824,0.369895049927996,-1.1096279511331,0.247940256475896,-1.66819486225355,0.158664998987287,-17.3722536246952,2.85315982524038e-08,-1.74692933134606,0.148434917805725,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"966",35,"Male","Highschool Diploma","Ontario",10,-0.721898921380973,0.32697496463623,-0.714638635465271,0.328574682679903,-1.48442314707541,0.184760258437399,-17.4376140379342,2.67263981649614e-08,-2.24895833823464,0.0954393543828918,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"967",35,"Male","Highschool Diploma","Quebec",15,-0.886234557694982,0.291887493307865,-1.51208642216119,0.180629791313424,-1.96700548059902,0.122710891565047,-1.48157222286982,0.185190061758783,-2.31835717440548,0.0896139961833146,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"968",35,"Male","Highschool Diploma","Saskatchewan",5,-1.95453786585866,0.124059392544862,0.119454962520299,0.529828279539487,-1.07019339475266,0.255366307577957,-17.3738848290923,2.84850953234088e-08,-2.72839665883862,0.0613183837513198,-3.0949178850691,0.0433173746408334,-4.83481569712727,0.00788547807078596
"969",35,"Male","No Highschool Diploma","Alberta",1,-1.98629586217551,0.120649293836122,0.566104062582801,0.637863722804223,-1.7881046742419,0.14330525318622,-17.0790464854862,3.82528976595071e-08,-2.88471568036537,0.0529143140989404,-2.59342363974852,0.0695628648380703,-5.29282075785491,0.00500240880981151
