"","age","sex","educ","province","vote_liberal","vote_conservative","vote_ndp","vote_bloc","vote_green","vote_people","vote_other"
"16933",55,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"16934",53,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"16935",34,"Female",NA,"Alberta",0,0,0,0,0,1,0
"16936",41,"Female",NA,"Quebec",0,0,0,0,1,0,0
"16937",68,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"16938",26,"Male","Highschool Diploma","Manitoba",0,0,1,0,0,0,0
"16939",44,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"16940",40,"Female","Graduate Degree","Alberta",0,1,0,0,0,0,0
"16941",45,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"16942",72,"Male","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"16943",50,"Female",NA,"New Brunswick",0,0,0,0,1,0,0
"16944",19,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"16945",68,"Male","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"16946",54,"Female",NA,"Quebec",0,0,0,1,0,0,0
"16947",46,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"16948",66,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"16949",39,"Female",NA,"Alberta",1,0,0,0,0,0,0
"16950",69,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"16951",34,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"16952",62,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"16953",28,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"16954",44,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"16955",56,"Female",NA,"Quebec",0,0,0,1,0,0,0
"16956",55,"Male",NA,"British Columbia",0,1,0,0,0,0,0
"16957",36,"Female",NA,"Ontario",0,0,1,0,0,0,0
"16958",75,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"16959",40,"Male","Highschool Diploma","Newfoundland and Labrador",0,1,0,0,0,0,0
"16960",53,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"16961",69,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"16962",65,"Male","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"16963",26,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"16964",37,"Female","Highschool Diploma","Alberta",0,0,1,0,0,0,0
"16965",23,"Male","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"16966",45,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"16967",66,"Male",NA,"Ontario",0,1,0,0,0,0,0
"16968",84,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"16969",30,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"16970",57,"Female",NA,"Saskatchewan",0,0,0,0,0,1,0
"16971",44,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"16972",61,"Male","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"16973",68,"Male","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"16974",59,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"16975",27,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"16976",31,"Female","Highschool Diploma","Alberta",0,0,1,0,0,0,0
"16977",78,"Male","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"16978",58,"Female",NA,"Quebec",1,0,0,0,0,0,0
"16979",71,"Female","Graduate Degree","Ontario",0,0,0,0,0,0,1
"16980",55,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"16981",51,"Female","Highschool Diploma","Nova Scotia",0,1,0,0,0,0,0
"16982",24,"Female","Undergraduate Degree","Newfoundland and Labrador",0,0,0,0,1,0,0
"16983",71,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"16984",34,"Male","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"16985",27,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"16986",25,"Female","Highschool Diploma","Nova Scotia",0,0,0,0,1,0,0
"16987",63,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"16988",44,"Female",NA,"Quebec",1,0,0,0,0,0,0
"16989",59,"Female","Highschool Diploma","Manitoba",0,0,1,0,0,0,0
"16990",56,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"16991",38,"Female","Graduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"16992",67,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"16993",80,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"16994",24,"Female","No Highschool Diploma","Newfoundland and Labrador",0,0,1,0,0,0,0
"16995",59,"Female",NA,"Ontario",0,1,0,0,0,0,0
"16996",55,"Male","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"16997",34,"Female",NA,"Nova Scotia",0,0,0,0,1,0,0
"16998",62,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"16999",45,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17000",36,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17001",67,"Male","Graduate Degree","Alberta",0,1,0,0,0,0,0
"17002",22,"Female","Highschool Diploma","Ontario",0,0,0,0,0,1,0
"17003",59,"Female","Highschool Diploma","New Brunswick",0,0,0,0,1,0,0
"17004",19,"Female","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"17005",65,"Male",NA,"British Columbia",0,0,1,0,0,0,0
"17006",60,"Female","Highschool Diploma","Prince Edward Island",0,0,0,0,1,0,0
"17007",20,"Female","Highschool Diploma","Alberta",0,0,1,0,0,0,0
"17008",72,"Male","Undergraduate Degree","Saskatchewan",0,0,0,0,0,0,1
"17009",45,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17010",65,"Female","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"17011",63,"Female",NA,"Newfoundland and Labrador",0,0,0,0,1,0,0
"17012",35,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"17013",54,"Male",NA,"Quebec",0,1,0,0,0,0,0
"17014",65,"Female",NA,"Ontario",1,0,0,0,0,0,0
"17015",50,"Female","Graduate Degree","New Brunswick",0,1,0,0,0,0,0
"17016",50,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"17017",42,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"17018",78,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"17019",66,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17020",44,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17021",56,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17022",40,"Female",NA,"Saskatchewan",0,1,0,0,0,0,0
"17023",26,"Male","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"17024",55,"Female",NA,"Newfoundland and Labrador",0,0,1,0,0,0,0
"17025",30,"Male",NA,"Ontario",0,1,0,0,0,0,0
"17026",76,"Male","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17027",23,"Female","Highschool Diploma","Newfoundland and Labrador",0,0,0,0,0,1,0
"17028",62,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17029",26,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"17030",44,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"17031",51,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17032",57,"Male","Highschool Diploma","New Brunswick",0,0,0,0,1,0,0
"17033",39,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"17034",60,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17035",39,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17036",62,"Male","Graduate Degree","Prince Edward Island",1,0,0,0,0,0,0
"17037",25,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17038",37,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17039",49,"Male","Highschool Diploma","Alberta",0,0,0,0,1,0,0
"17040",77,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17041",84,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17042",60,"Male",NA,"Quebec",0,0,0,0,1,0,0
"17043",20,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17044",57,"Male",NA,"Alberta",0,1,0,0,0,0,0
"17045",27,"Male",NA,"Quebec",0,0,0,1,0,0,0
"17046",51,"Female","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"17047",41,"Male","Graduate Degree","Alberta",1,0,0,0,0,0,0
"17048",74,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17049",68,"Female","Graduate Degree","Nova Scotia",0,0,0,0,1,0,0
"17050",29,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17051",39,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"17052",38,"Female",NA,"Quebec",1,0,0,0,0,0,0
"17053",58,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"17054",47,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"17055",41,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17056",70,"Male","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"17057",65,"Female",NA,"Ontario",1,0,0,0,0,0,0
"17058",64,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"17059",66,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17060",39,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"17061",37,"Female","Highschool Diploma","Saskatchewan",0,0,0,0,1,0,0
"17062",45,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17063",33,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17064",23,"Female","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17065",23,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"17066",43,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"17067",31,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"17068",28,"Female","No Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17069",50,"Female","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"17070",40,"Male",NA,"Quebec",1,0,0,0,0,0,0
"17071",78,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"17072",46,"Female",NA,"Newfoundland and Labrador",0,1,0,0,0,0,0
"17073",56,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"17074",57,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17075",30,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17076",50,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17077",26,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17078",62,"Female","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"17079",71,"Male","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"17080",50,"Male",NA,"Ontario",0,1,0,0,0,0,0
"17081",28,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17082",20,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17083",65,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17084",59,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17085",45,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17086",59,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17087",48,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17088",84,"Male","Highschool Diploma","Nova Scotia",0,0,1,0,0,0,0
"17089",58,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17090",51,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17091",44,"Female",NA,"British Columbia",0,0,1,0,0,0,0
"17092",49,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17093",62,"Female","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"17094",56,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17095",46,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"17096",63,"Female",NA,"British Columbia",0,0,0,0,1,0,0
"17097",53,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"17098",33,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17099",54,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17100",39,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"17101",67,"Female","Graduate Degree","Nova Scotia",0,1,0,0,0,0,0
"17102",52,"Male","Graduate Degree","British Columbia",0,0,1,0,0,0,0
"17103",20,"Female","Highschool Diploma","Ontario",0,0,0,0,0,1,0
"17104",58,"Female","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17105",42,"Male","Highschool Diploma","New Brunswick",0,0,0,0,1,0,0
"17106",52,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"17107",34,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"17108",73,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"17109",56,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17110",40,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17111",59,"Male","No Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"17112",58,"Male","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"17113",27,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17114",47,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17115",69,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"17116",26,"Female","Undergraduate Degree","Alberta",0,0,1,0,0,0,0
"17117",64,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17118",32,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17119",54,"Female",NA,"Ontario",1,0,0,0,0,0,0
"17120",51,"Female","Graduate Degree","Nova Scotia",0,0,0,0,1,0,0
"17121",66,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17122",39,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17123",83,"Male","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17124",73,"Male","Undergraduate Degree","New Brunswick",0,0,1,0,0,0,0
"17125",58,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"17126",44,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"17127",58,"Female",NA,"Manitoba",0,0,0,0,1,0,0
"17128",76,"Female","Graduate Degree","Alberta",0,1,0,0,0,0,0
"17129",69,"Female",NA,"British Columbia",0,0,0,0,1,0,0
"17130",71,"Male","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"17131",55,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17132",51,"Female",NA,"Quebec",1,0,0,0,0,0,0
"17133",79,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"17134",71,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"17135",68,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17136",64,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17137",66,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17138",76,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17139",59,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17140",35,"Female","Graduate Degree","Alberta",0,1,0,0,0,0,0
"17141",47,"Female","Undergraduate Degree","Manitoba",0,0,0,0,1,0,0
"17142",22,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17143",66,"Male","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"17144",55,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"17145",26,"Female","Graduate Degree","Alberta",1,0,0,0,0,0,0
"17146",61,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"17147",65,"Female","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"17148",36,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17149",62,"Male",NA,"Saskatchewan",0,1,0,0,0,0,0
"17150",63,"Male",NA,"British Columbia",0,1,0,0,0,0,0
"17151",62,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17152",43,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17153",60,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17154",59,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"17155",59,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"17156",30,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17157",21,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17158",26,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17159",22,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17160",20,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17161",36,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17162",27,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17163",48,"Female","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17164",50,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"17165",24,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17166",70,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"17167",33,"Female","Undergraduate Degree","Saskatchewan",1,0,0,0,0,0,0
"17168",48,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"17169",69,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17170",61,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17171",57,"Male","Graduate Degree","Quebec",0,0,0,0,0,0,1
"17172",21,"Male","Highschool Diploma","Alberta",0,0,0,0,1,0,0
"17173",62,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17174",80,"Male","Undergraduate Degree","Ontario",0,0,0,0,0,1,0
"17175",66,"Male","Highschool Diploma","Nova Scotia",0,0,0,0,1,0,0
"17176",56,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"17177",67,"Male",NA,"Alberta",0,1,0,0,0,0,0
"17178",63,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"17179",19,"Female","No Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"17180",58,"Female","Highschool Diploma","Newfoundland and Labrador",0,0,0,0,0,0,1
"17181",63,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17182",62,"Male","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"17183",33,"Female",NA,"Nova Scotia",0,0,1,0,0,0,0
"17184",64,"Male","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"17185",76,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17186",45,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17187",46,"Female",NA,"Ontario",0,0,0,0,1,0,0
"17188",35,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17189",66,"Female","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17190",50,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17191",63,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17192",22,"Male","Highschool Diploma","Nova Scotia",0,0,1,0,0,0,0
"17193",40,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17194",48,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17195",53,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"17196",79,"Male","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"17197",29,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"17198",30,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17199",37,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17200",41,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17201",66,"Female","No Highschool Diploma","Prince Edward Island",0,0,0,0,1,0,0
"17202",58,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17203",31,"Male","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17204",59,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17205",65,"Female",NA,"Quebec",0,1,0,0,0,0,0
"17206",58,"Female","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"17207",25,"Female","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17208",54,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17209",66,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17210",35,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"17211",39,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17212",27,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17213",60,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17214",38,"Male","Highschool Diploma","Saskatchewan",0,0,0,0,0,1,0
"17215",37,"Female","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"17216",91,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17217",64,"Female","Undergraduate Degree","Nova Scotia",0,1,0,0,0,0,0
"17218",44,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17219",53,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17220",29,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17221",77,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17222",54,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"17223",50,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17224",62,"Male",NA,"Alberta",0,1,0,0,0,0,0
"17225",69,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"17226",78,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17227",70,"Male",NA,"Ontario",0,1,0,0,0,0,0
"17228",37,"Male",NA,"Quebec",1,0,0,0,0,0,0
"17229",27,"Female","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17230",36,"Female",NA,"Ontario",1,0,0,0,0,0,0
"17231",45,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"17232",30,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17233",38,"Female",NA,"Alberta",0,1,0,0,0,0,0
"17234",27,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17235",69,"Male",NA,"Newfoundland and Labrador",1,0,0,0,0,0,0
"17236",37,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17237",29,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17238",51,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17239",33,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"17240",67,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17241",50,"Female",NA,"Ontario",0,0,1,0,0,0,0
"17242",62,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"17243",46,"Female","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"17244",39,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"17245",43,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"17246",61,"Female",NA,"Ontario",1,0,0,0,0,0,0
"17247",68,"Male","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"17248",50,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"17249",42,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"17250",46,"Male","Graduate Degree","Alberta",1,0,0,0,0,0,0
"17251",35,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"17252",66,"Female","No Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"17253",61,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"17254",73,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17255",32,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17256",41,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17257",31,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17258",51,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17259",48,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"17260",36,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"17261",52,"Male","Graduate Degree","Ontario",0,0,0,0,0,1,0
"17262",38,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"17263",59,"Female",NA,"British Columbia",0,0,1,0,0,0,0
"17264",37,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"17265",52,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17266",48,"Female",NA,"Ontario",0,1,0,0,0,0,0
"17267",68,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17268",37,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"17269",27,"Female","No Highschool Diploma","Ontario",0,0,1,0,0,0,0
"17270",40,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
